"data_input","input_id","type","drug","input_markers"
"proteomics","aml_MLN2238","aml","MLN2238","MLN2238.aml-JW.7.24.1.aml-AR.42.aml-I.BET.762.aml-MG.132.aml-RAF265.aml-QL.XII.47.aml-KX2.391.aml-Bortezomib.aml-LAQ824.aml-JQ.1.aml-Panobinostat.aml-CAY10603.aml-RG.108.aml-X3.Cl.AHPC.aml-Talazoparib.aml-TG.101348.aml-Docetaxel.aml-Merck60.aml-STF.31.aml-CX.5461.aml-NG.25.aml-Genentech.Cpd.10.aml-FH535.aml-GMX.1778.aml-cucurbitacin.I.aml-NSC19630.aml-PX.12.aml-foretinib.aml-BIX02189.aml-temsirolimus.aml-BYL.719.aml-birinapant.aml-prima.1.aml-ETP.46464.aml-GSK1070916.aml-ZSTK474.aml-KW.2449.aml-ZM.447439.aml-GDC.0941.aml-LE.135.aml-GSK1059615.aml-AZ.3146.aml-embelin.aml-KU.0060648.aml-canertinib.aml-ATRA.aml"
"proteomics","aml_MLN2480","aml","MLN2480","avrainvillamide.aml-Rapamycin.aml-AT7867.aml-AZD8055.aml-ETP.46464.aml-PD318088.aml-AZD6244.aml-CR.1.31B.aml-silmitasertib.aml-NVP.BEZ235.aml-CGP.60474.aml-Nutlin.3.aml-X5.FU.aml-manumycin.A.aml-Topotecan.aml-ZSTK474.aml-Bleomycin.aml-KU.0063794.aml-GW843682X.aml-ML210.aml-barasertib.aml-SN.38.aml-brefeldin.A.aml-PIK.93.aml-StemRegenin.1.aml-KW.2449.aml-LAQ824.aml-FH535.aml-Vorinostat.aml-ML320.aml-TG.101348.aml-CH5424802.aml-GSK.650394.aml-AC220.aml"
"proteomics","aml_MLN4924","aml","MLN4924","Rapamycin.aml-X5.FU.aml-AZD8055.aml-ZSTK474.aml-X17.AAG.aml-brefeldin.A.aml-Bleomycin.aml-Ch.55.aml-AM.580.aml-NVP.BEZ235.aml-CAL.101.aml-Nutlin.3.aml-PHA.793887.aml-ATRA.aml-PD.0332991.aml-BMS.509744.aml-MLN4924.aml-KU.0063794.aml-Methotrexate.aml-AZD6482.aml-CGP.60474.aml-brivanib.aml-IPA.3.aml-Bryostatin.1.aml-ZM.447439.aml-AT.7519.aml-GDC.0941.aml-Ispinesib.Mesylate.aml-KIN001.244.aml-FQI.2.aml-R428.aml-ABT.263.aml-momelotinib.aml-ML320.aml-KX2.391.aml-MG.132.aml-rigosertib.aml"
"proteomics","aml_momelotinib","aml","momelotinib","KU.0063794.aml-CR.1.31B.aml-QS11.aml-tamatinib.aml-AT7867.aml-bardoxolone.methyl.aml-SNX.2112.aml-tubastatin.A.aml-KW.2449.aml-AZD8055.aml-Talazoparib.aml-MPS.1.IN.1.aml-TL.2.105.aml-KIN001.244.aml-QL.X.138.aml-Bleomycin.aml-dacarbazine.aml-PD318088.aml-Elesclomol.aml-ABT.263.aml-KPT185.aml-Lisitinib.aml-NSC19630.aml-R428.aml"
"proteomics","aml_MP470","aml","MP470","CHEMBL1222381.aml-BYL.719.aml-NSC48300.aml-canertinib.aml-I.BET151.aml-phloretin.aml-KU.60019.aml-simvastatin.aml-AZ.3146.aml-pluripotin.aml-Dasatinib.aml-NSC23766.aml-AC220.aml-GSK525762A.aml-SR.II.138A.aml-CH5424802.aml-CD.437.aml-oligomycin.a.aml-Merck60.aml-MK.2206.aml-tamatinib.aml-Zebularine.aml-indisulam.aml-SMER.3.aml-CCT018159.aml-linifanib.aml-isoevodiamine.aml-temsirolimus.aml-OSI.027.aml-AT.406.aml-clofarabine.aml-R428.aml-Cytarabine.aml-Compound.7d.cis.aml-AS605240.aml-Lisitinib.aml-KPT185.aml-Parthenolide.aml-GSK461364.aml-GSK1120212.aml-VX.11e.aml-CI.1040.aml-RDEA119.aml"
"proteomics","aml_MPS.1.IN.1","aml","MPS.1.IN.1","BMS.754807.aml-foretinib.aml-BMS.345541.aml-PI.103.aml-JNK.9L.aml-BIX02189.aml-VX.11e.aml-Vinorelbine.aml-tandutinib.aml-GSK1070916.aml-Lisitinib.aml-Y.39983.aml-AS605240.aml-PF.562271.aml-AZ628.aml-MPS.1.IN.1.aml-TAE684.aml-T0901317.aml-GSK1120212.aml-BMS.536924.aml-BMS.509744.aml-purmorphamine.aml-AUY922.aml-PD.0325901.aml-Cytarabine.aml-etoposide.aml-Ispinesib.Mesylate.aml-GSK2126458.aml-Tipifarnib.aml-MLN2238.aml-RG.108.aml-STF.31.aml-Mdivi.1.aml-decitabine.aml-isoevodiamine.aml-Panobinostat.aml-CD.437.aml-pazopanib.aml-FQI.2.aml-NVP.BSK805.aml-KU.60019.aml-CAY10618.aml-CH5424802.aml-RAF265.aml-MP470.aml-phloretin.aml-SCH.79797.aml-rigosertib.aml-momelotinib.aml-indisulam.aml-FK866.aml-ML162.aml"
"proteomics","aml_MS.275","aml","MS.275","MS.275.aml-JQ.1.aml-Vorinostat.aml-Panobinostat.aml-S.Trityl.L.cysteine.aml-QL.XII.47.aml-Talazoparib.aml-AICAR.aml-Cytarabine.aml-CUDC.101.aml-QS11.aml-SNS.032.aml-prima.1.aml-SB.743921.aml-manumycin.A.aml-AT7867.aml-dacarbazine.aml-AZD6244.aml"
"proteomics","aml_nakiterpiosin","aml","nakiterpiosin","nakiterpiosin.aml-NVP.231.aml-FQI.2.aml-alisertib.aml-salermide.aml-manumycin.A.aml-spautin.1.aml-SB.743921.aml-austocystin.d.aml-NSC632839.aml-Mitomycin.C.aml-Topotecan.aml-ML210.aml-brivanib.aml-bardoxolone.methyl.aml-SN.38.aml-dacarbazine.aml-brefeldin.A.aml-Ko.143.aml-StemRegenin.1.aml-Rapamycin.aml-silmitasertib.aml-VER.155008.aml-Bosutinib.aml-vincristine.aml-KU.0063794.aml-SCH.79797.aml-CAY10618.aml-AA.COCF3.aml-VX.11e.aml-JQ12.aml-erastin.aml-ABT.263.aml-SL.0101.1.aml-PX.12.aml-AICAR.aml-NSC95397.aml-Elesclomol.aml"
"proteomics","aml_narciclasine","aml","narciclasine","SNX.2112.aml-I.BET.762.aml-QL.X.138.aml-THZ.2.49.aml-Doxorubicin.aml-JNK.9L.aml-etoposide.aml-omacetaxine.mepesuccinate.aml-CR.1.31B.aml-bardoxolone.methyl.aml-linifanib.aml-GSK525762A.aml-Docetaxel.aml-QS11.aml-Vinorelbine.aml-SNS.032.aml-TAK.715.aml-OSI.027.aml-I.BET151.aml-PD.0332991.aml-R428.aml-erastin.aml-X16.beta.bromoandrosterone.aml-RITA.aml-RG.108.aml-ABT.199.aml-importazole.aml-ML210.aml-Compound.7d.cis.aml-NSC19630.aml"
"proteomics","aml_necrostatin.1","aml","necrostatin.1","Sorafenib.aml-KIN001.102.aml-ABT.737.aml-GSK429286A.aml-tamatinib.aml-KU.0063794.aml-AT.7519.aml-StemRegenin.1.aml-CAL.101.aml-BMS.536924.aml-shikonin.aml-X.5Z..7.Oxozeaenol.aml-PIK.93.aml-NVP.ADW742.aml-FMK.aml-KIN001.244.aml-CD.1530.aml-phenformin.aml-AM.580.aml-TL.2.105.aml-CCT007093.aml-PF.562271.aml-Nutlin.3.aml-regorafenib.aml-OSI.906.aml-X16.beta.bromoandrosterone.aml-belinostat.aml-GSK461364.aml-RITA.aml-DMOG.aml-ML162.aml-rigosertib.aml"
"proteomics","aml_necrosulfonamide","aml","necrosulfonamide","ABT.263.aml-KPT185.aml-Bortezomib.aml-erastin.aml-MG.132.aml-GSK461364.aml-Epothilone.B.aml-ML162.aml-AZD8055.aml-Cytarabine.aml-rigosertib.aml-SNS.032.aml-Bryostatin.1.aml-purmorphamine.aml-AA.COCF3.aml-VER.155008.aml-CD.1530.aml-NSC632839.aml-GSK690693.aml-salermide.aml-importazole.aml-Oxaliplatin.aml-MLN4924.aml-AM.580.aml-Ko.143.aml-vincristine.aml"
"proteomics","aml_nelarabine","aml","nelarabine","AP.24534.aml-CEP.701.aml-BX.795.aml-NSC95397.aml-NVP.ADW742.aml-AT.7519.aml-MK.2206.aml-OSI.906.aml-Vinblastine.aml-Elesclomol.aml-NVP.BEZ235.aml-X681640.aml-GDC.0941.aml-CAL.101.aml-AZD7762.aml-JNK.9L.aml-BX.912.aml-GSK690693.aml-X16.beta.bromoandrosterone.aml-spautin.1.aml-Mitomycin.C.aml-AZD.7545.aml-RITA.aml-GMX.1778.aml-alisertib.aml-salermide.aml-avrainvillamide.aml-GSK461364.aml-CAY10618.aml-X3.Cl.AHPC.aml-Talazoparib.aml-KPT185.aml"
"proteomics","aml_neratinib","aml","neratinib","AT7867.aml-prima.1.aml-X.5Z..7.Oxozeaenol.aml-birinapant.aml-CR.1.31B.aml-BIX02189.aml-pyrazolanthrone.aml-belinostat.aml-LAQ824.aml-GMX.1778.aml-CAY10603.aml-X3.Cl.AHPC.aml-KX2.391.aml-importazole.aml"
"proteomics","aml_NG.25","aml","NG.25","BAY.61.3606.aml-NG.25.aml-TL.1.85.aml-GSK.650394.aml-Midostaurin.aml-Talazoparib.aml-TPCA.1.aml-JNK.9L.aml-Obatoclax.Mesylate.aml-CX.5461.aml-Bortezomib.aml-YM201636.aml-OSI.027.aml-LAQ824.aml-QS11.aml-JW.7.24.1.aml-AR.42.aml-TG.101348.aml-Vandetanib.aml-QL.XI.92.aml-KIN001.260.aml-KIN001.055.aml-THZ.2.49.aml-TAK.715.aml-indisulam.aml-EKB.569.aml-I.BET.762.aml-SU11274.aml-GSK2126458.aml-HG.6.64.1.aml-AZD6244.aml-prima.1.aml-ABT.199.aml-PD318088.aml-NSC19630.aml-GSK1120212.aml-barasertib.aml"
"proteomics","aml_niclosamide","aml","niclosamide","bardoxolone.methyl.aml-dacarbazine.aml-AZD8055.aml-CD.437.aml-QS11.aml-KU.0063794.aml-StemRegenin.1.aml-Zebularine.aml-S.Trityl.L.cysteine.aml-AT.406.aml-spautin.1.aml-I.BET151.aml-KIN001.260.aml-NVP.BEZ235.aml-QL.X.138.aml-Pyrimethamine.aml-simvastatin.aml-indisulam.aml-THZ.2.49.aml-FQI.2.aml-SCH.79797.aml-brivanib.aml-PD173074.aml-austocystin.d.aml-Obatoclax.Mesylate.aml-X5.FU.aml-nakiterpiosin.aml-CD.1530.aml-Rapamycin.aml-Dasatinib.aml-ABT.199.aml-GSK1120212.aml-PX.12.aml-BHG712.aml-Irinotecan.aml-Docetaxel.aml-GSK461364.aml-Cytarabine.aml-AICAR.aml-ABT.737.aml-KX2.391.aml-AS605240.aml-GSK269962A.aml-Sunitinib.aml"
"proteomics","aml_Nilotinib","aml","Nilotinib","TL.2.105.aml-Ki8751.aml-silmitasertib.aml-AZ.3146.aml-Bryostatin.1.aml-X.5Z..7.Oxozeaenol.aml-GSK690693.aml-AT7867.aml-NVP.BEZ235.aml-BMS.509744.aml-KIN001.102.aml-CR.1.31B.aml-canertinib.aml-Vinorelbine.aml-X17.AAG.aml-tandutinib.aml-NSC632839.aml-regorafenib.aml-AM.580.aml-Ch.55.aml-BYL.719.aml-CAL.101.aml-ZSTK474.aml-fluvastatin.aml-GDC.0941.aml-Methotrexate.aml-LE.135.aml-CGP.60474.aml-KW.2449.aml-X5.FU.aml-GSK461364.aml-RAF265.aml-rigosertib.aml-KX2.391.aml-LAQ824.aml-RG.108.aml-FH535.aml-ML162.aml-TG.101348.aml"
"proteomics","aml_nintedanib","aml","nintedanib","tamatinib.aml-KU.0063794.aml-AT7867.aml-CR.1.31B.aml-canertinib.aml-KW.2449.aml-AZ.3146.aml-NVP.BEZ235.aml-CAL.101.aml-pyrazolanthrone.aml-SN.38.aml-Vinorelbine.aml-AT.406.aml-QS11.aml-austocystin.d.aml-QL.X.138.aml-NSC632839.aml-GSK690693.aml-CHEMBL1222381.aml-TL.2.105.aml-TAK.715.aml-Bleomycin.aml-BYL.719.aml-AA.COCF3.aml-ZSTK474.aml-StemRegenin.1.aml-indisulam.aml-BMS.509744.aml-X17.AAG.aml-NVP.BSK805.aml-KX2.391.aml-GSK461364.aml-Compound.7d.cis.aml-GSK1120212.aml-Lisitinib.aml-Docetaxel.aml-R428.aml-Elesclomol.aml-KPT185.aml-CI.1040.aml"
"proteomics","aml_NPC.26","aml","NPC.26","manumycin.A.aml-ML210.aml-silmitasertib.aml-avrainvillamide.aml-austocystin.d.aml-Ko.143.aml-NVP.231.aml-ETP.46464.aml-StemRegenin.1.aml-Rapamycin.aml-SB.743921.aml-X16.beta.bromoandrosterone.aml-barasertib.aml-NSC632839.aml-KW.2449.aml-RITA.aml-PIK.93.aml-cucurbitacin.I.aml-CGP.60474.aml-AM.580.aml-nakiterpiosin.aml-AZD6244.aml-CD.1530.aml-pyrazolanthrone.aml-CAY10618.aml-ZSTK474.aml-AZD.7545.aml-salermide.aml-purmorphamine.aml-spautin.1.aml-KX2.391.aml-LAQ824.aml-FH535.aml-I.BET.762.aml-GSK2126458.aml-TG.101348.aml-GSK.650394.aml-Epothilone.B.aml-TL.1.85.aml-MS.275.aml-ML320.aml-AICAR.aml-Gemcitabine.aml-JQ.1.aml-TPCA.1.aml-Docetaxel.aml-Vorinostat.aml-NG.25.aml-NSC95397.aml-phenformin.aml-momelotinib.aml-HG.6.64.1.aml-QL.XII.47.aml-DMOG.aml-CX.5461.aml-JW.7.24.1.aml-parbendazole.aml"
"proteomics","aml_NPK76.II.72.1","aml","NPK76.II.72.1","JNK.9L.aml-BIX02189.aml-X.5Z..7.Oxozeaenol.aml-VX.11e.aml-foretinib.aml-AS605240.aml-Midostaurin.aml-BMS.754807.aml-PI.103.aml-OSI.027.aml-NPK76.II.72.1.aml-Mdivi.1.aml-Panobinostat.aml-RITA.aml-pazopanib.aml-epigallocatechin.3.monogallate.aml-Ko.143.aml-isoevodiamine.aml"
"proteomics","aml_NSC 74859","aml","NSC 74859","YM201636.aml-austocystin.d.aml-AT7867.aml-SB.743921.aml-AA.COCF3.aml-NVP.231.aml-nakiterpiosin.aml-silmitasertib.aml-vincristine.aml-VX.11e.aml-NSC632839.aml-manumycin.A.aml-AZD.7545.aml-spautin.1.aml-JQ.1.aml-Vorinostat.aml-MS.275.aml-FH535.aml-KX2.391.aml-Sorafenib.aml-JQ12.aml"
"proteomics","aml_NSC.207895","aml","NSC.207895","FH535.aml-Vorinostat.aml-GSK2126458.aml-AICAR.aml-MS.275.aml-JQ.1.aml-LY317615.aml-Gemcitabine.aml-Genentech.Cpd.10.aml-SL.0101.1.aml-TL.1.85.aml-Bortezomib.aml-phenformin.aml-LAQ824.aml-OSI.027.aml-TG.101348.aml-GSK.650394.aml-I.BET.762.aml-BX.795.aml-DMOG.aml-TPCA.1.aml-NG.25.aml-tubastatin.A.aml-CEP.701.aml-ML320.aml-AC220.aml-NSC95397.aml-QL.XII.47.aml-SNX.2112.aml-manumycin.A.aml-SB.743921.aml-NVP.231.aml-ML210.aml-Ko.143.aml-barasertib.aml-SNS.032.aml-AZD6244.aml-CR.1.31B.aml-NSC632839.aml-nakiterpiosin.aml-silmitasertib.aml-pyrazolanthrone.aml-AT7867.aml-FQI.2.aml-Ki8751.aml-canertinib.aml-CAY10618.aml-Mdivi.1.aml-StemRegenin.1.aml-KW.2449.aml"
"proteomics","aml_NSC23766","aml","NSC23766","KU.0060648.aml-NSC23766.aml-LE.135.aml-AZD6482.aml-NVP.ADW742.aml-QL.X.138.aml-GSK690693.aml-GSK1059615.aml-OSI.906.aml-AT.7519.aml-X17.AAG.aml-GDC.0941.aml-GSK429286A.aml-PHA.793887.aml-CCT007093.aml-tipifarnib.aml-CAL.101.aml-X681640.aml-T0901317.aml-Ch.55.aml-Y.39983.aml-etoposide.aml-PD.0332991.aml-AZD7762.aml-BYL.719.aml-BX.912.aml-ZSTK474.aml-NVP.BEZ235.aml-OSU.03012.aml-pluripotin.aml-GMX.1778.aml-RG.108.aml-Talazoparib.aml-GSK461364.aml-Mitomycin.C.aml-RITA.aml-X16.beta.bromoandrosterone.aml-CAY10618.aml-X3.Cl.AHPC.aml-MG.132.aml-clofarabine.aml-Cytarabine.aml-KPT185.aml-RAF265.aml-belinostat.aml-rigosertib.aml"
"proteomics","aml_NSC48300","aml","NSC48300","brivanib.aml-MK.2206.aml-CHEMBL1222381.aml-Axitinib.aml-canertinib.aml-pluripotin.aml-NSC23766.aml-AZ.3146.aml-Dasatinib.aml-phloretin.aml-X.5Z..7.Oxozeaenol.aml-KIN001.260.aml-tipifarnib.aml-NSC48300.aml-KU.60019.aml-GSK525762A.aml-nakiterpiosin.aml-OSI.027.aml-simvastatin.aml-LE.135.aml-SMER.3.aml-X17.AAG.aml-Cytarabine.aml-R428.aml-GSK461364.aml-GMX.1778.aml-Lisitinib.aml-clofarabine.aml-Parthenolide.aml"
"proteomics","aml_NSC632839","aml","NSC632839","Bosutinib.aml-NSC632839.aml-SN.38.aml-VER.155008.aml-KW.2449.aml-brefeldin.A.aml-Ki8751.aml-Ko.143.aml-Rapamycin.aml-AM.580.aml-Nutlin.3.aml-nakiterpiosin.aml-Bleomycin.aml-Bryostatin.1.aml-StemRegenin.1.aml-CGP.60474.aml-BMS.509744.aml-Topotecan.aml-X5.FU.aml-AZ.3146.aml-ZSTK474.aml-pyrazolanthrone.aml-barasertib.aml-canertinib.aml-AA.COCF3.aml-salermide.aml-WZ3105.aml-tamatinib.aml-PIK.93.aml-CAL.101.aml-rigosertib.aml-Epothilone.B.aml-KX2.391.aml-ML320.aml-ABT.263.aml-GSK461364.aml-parbendazole.aml"
"proteomics","aml_NSC95397","aml","NSC95397","NSC95397.aml-AP.24534.aml-CEP.701.aml-phenformin.aml-birinapant.aml-Elesclomol.aml-cabozantinib.aml-SL.0101.1.aml-AZD7762.aml-BX.795.aml-MK.2206.aml-Gemcitabine.aml-PX.12.aml-AICAR.aml-X681640.aml-TAE684.aml-NVP.ADW742.aml-Sorafenib.aml-AT.7519.aml-BX.912.aml-OSU.03012.aml-X.5Z..7.Oxozeaenol.aml-DMOG.aml-Vinblastine.aml-OSI.906.aml-CCT007093.aml-OSI.027.aml-Vorinostat.aml-embelin.aml-AZD6482.aml-AZD.7545.aml-GMX.1778.aml-spautin.1.aml-Mitomycin.C.aml-alisertib.aml-X3.Cl.AHPC.aml-salermide.aml-KPT185.aml-CAY10618.aml-GSK461364.aml-silmitasertib.aml-X16.beta.bromoandrosterone.aml-regorafenib.aml-clofarabine.aml-CAY10603.aml"
"proteomics","aml_NU.7441","aml","NU.7441","tipifarnib.aml-CCT018159.aml-linifanib.aml-PD173074.aml-GDC.0941.aml-OSI.906.aml-BX.795.aml-PD.0332991.aml-LE.135.aml-oligomycin.a.aml-X681640.aml-ATRA.aml-NSC48300.aml-DMOG.aml-NVP.ADW742.aml-GSK525762A.aml-NSC23766.aml-prima.1.aml-I.BET.762.aml-X17.AAG.aml-KU.0060648.aml-MPS.1.IN.1.aml-MG.132.aml-Compound.7d.cis.aml-GMX.1778.aml-RITA.aml-Mitomycin.C.aml-RG.108.aml-RAF265.aml-R428.aml-Cytarabine.aml"
"proteomics","aml_Nutlin.3","aml","Nutlin.3","X5.FU.aml-FMK.aml-BI.2536.aml-Nutlin.3.aml-Bleomycin.aml-CGP.60474.aml-AT7867.aml-Ch.55.aml-KIN001.244.aml-AZD8055.aml-ATRA.aml-brefeldin.A.aml-NVP.BEZ235.aml-Nutlin.3a.....aml-Camptothecin.aml-Topotecan.aml-PIK.93.aml-silmitasertib.aml-Ispinesib.Mesylate.aml-CAL.101.aml-WZ3105.aml-NPK76.II.72.1.aml-CCT007093.aml-Rapamycin.aml-paclitaxel.aml-IPA.3.aml-A.443654.aml-Methotrexate.aml-Bexarotene.aml-PHA.793887.aml-KX2.391.aml-rigosertib.aml-ABT.199.aml-parbendazole.aml-Epothilone.B.aml-ML320.aml-momelotinib.aml-belinostat.aml-FH535.aml"
"proteomics","aml_Nutlin.3a ...","aml","Nutlin.3a ...","JNK.9L.aml-BI.2536.aml-AT7867.aml-Nutlin.3a.....aml-MPS.1.IN.1.aml-BIX02189.aml-PHA.793887.aml-Vinblastine.aml-brefeldin.A.aml-CR.1.31B.aml-Vinorelbine.aml-T0901317.aml-KIN001.244.aml-BX.912.aml-Nutlin.3.aml-CCT007093.aml-etoposide.aml-ATRA.aml-Ispinesib.Mesylate.aml-Bexarotene.aml-Bleomycin.aml-PF.562271.aml-paclitaxel.aml-BMS.754807.aml-Camptothecin.aml-PIK.93.aml-PD.0332991.aml-FMK.aml-WZ3105.aml-Ch.55.aml-KPT185.aml-rigosertib.aml-importazole.aml-X16.beta.bromoandrosterone.aml-Compound.7d.cis.aml-belinostat.aml-R428.aml-X3.Cl.AHPC.aml-FK866.aml-RAF265.aml-Obatoclax.Mesylate.aml-RITA.aml-RG.108.aml-MG.132.aml"
"proteomics","aml_NVP.231","aml","NVP.231","avrainvillamide.aml-Obatoclax.Mesylate.aml-nakiterpiosin.aml-NVP.231.aml-FQI.2.aml-manumycin.A.aml-SCH.79797.aml-salermide.aml-JQ12.aml-erastin.aml-AS605240.aml-foretinib.aml-PX.12.aml-ABT.263.aml-birinapant.aml"
"proteomics","aml_NVP.ADW742","aml","NVP.ADW742","CAL.101.aml-ATRA.aml-GDC.0941.aml-Vinblastine.aml-KU.0060648.aml-NPK76.II.72.1.aml-CCT007093.aml-Camptothecin.aml-PIK.93.aml-BIX02189.aml-PHA.793887.aml-FMK.aml-ZSTK474.aml-Ch.55.aml-WZ3105.aml-KIN001.244.aml-Ispinesib.Mesylate.aml-PF.562271.aml-Methotrexate.aml-LE.135.aml-NVP.ADW742.aml-Nutlin.3a.....aml-AZD6482.aml-AT.7519.aml-pyrazolanthrone.aml-Nutlin.3.aml-OSI.906.aml-T0901317.aml-AT7867.aml-CGP.60474.aml-rigosertib.aml-KPT185.aml-belinostat.aml-GMX.1778.aml-RAF265.aml-MG.132.aml-X3.Cl.AHPC.aml-ML320.aml-clofarabine.aml-Compound.7d.cis.aml-FK866.aml-CAY10603.aml-AR.42.aml-KX2.391.aml-parbendazole.aml-Epothilone.B.aml-RG.108.aml-CX.5461.aml-GSK461364.aml-LAQ824.aml-momelotinib.aml-MLN2238.aml-Panobinostat.aml"
"proteomics","aml_NVP.BEZ235","aml","NVP.BEZ235","NVP.BEZ235.aml-AZD8055.aml-CD.1530.aml-bardoxolone.methyl.aml-X5.FU.aml-QS11.aml-I.BET151.aml-brivanib.aml-X17.AAG.aml-QL.X.138.aml-Pyrimethamine.aml-Bleomycin.aml-KIN001.244.aml-tipifarnib.aml-KIN001.260.aml-KU.0063794.aml-austocystin.d.aml-Ch.55.aml-simvastatin.aml-pluripotin.aml-Bryostatin.1.aml-NSC23766.aml-fluvastatin.aml-Rapamycin.aml-MLN4924.aml-X681640.aml-BX.795.aml-IPA.3.aml-LE.135.aml-AT.7519.aml-ABT.199.aml-R428.aml-ABT.263.aml-momelotinib.aml-Compound.7d.cis.aml-ABT.737.aml-Cytarabine.aml"
"proteomics","aml_NVP.BSK805","aml","NVP.BSK805","Talazoparib.aml-RG.108.aml-BAY.61.3606.aml-Bortezomib.aml-Panobinostat.aml-QS11.aml-MLN2238.aml-TG.101348.aml-GSK2126458.aml-tamatinib.aml-NG.25.aml-SN.38.aml-linifanib.aml-indisulam.aml-AR.42.aml-GSK.650394.aml-PD318088.aml-prima.1.aml-AZD6244.aml-purmorphamine.aml-SNS.032.aml-GSK1120212.aml-Elesclomol.aml"
"proteomics","aml_Obatoclax Mesylate","aml","Obatoclax Mesylate","Obatoclax.Mesylate.aml-JW.7.24.1.aml-Epothilone.B.aml-CX.5461.aml-LY317615.aml-CAY10603.aml-TAK.715.aml-TG.101348.aml-TPCA.1.aml-Bortezomib.aml-NG.25.aml-MG.132.aml-OSI.027.aml-X3.Cl.AHPC.aml-Merck60.aml-EKB.569.aml-QL.XI.92.aml-KX2.391.aml-TL.1.85.aml-FH535.aml-NSC19630.aml-barasertib.aml-ETP.46464.aml-birinapant.aml-KW.2449.aml-pyrazolanthrone.aml-AT7867.aml-CR.1.31B.aml-GSK269962A.aml-SB.743921.aml-PX.12.aml-cucurbitacin.I.aml-ML210.aml-manumycin.A.aml"
"proteomics","aml_oligomycin a","aml","oligomycin a","CH5424802.aml-QL.XI.92.aml-TAK.715.aml-Vandetanib.aml-Obatoclax.Mesylate.aml-CUDC.101.aml-KIN001.055.aml-oligomycin.a.aml-CP466722.aml-Merck60.aml-STF.62247.aml-Epothilone.B.aml-NG.25.aml-EKB.569.aml-CAY10603.aml-ruxolitinib.aml-indisulam.aml-CX.5461.aml-Doxorubicin.aml-SU11274.aml-belinostat.aml-NVP.BSK805.aml-HG.6.64.1.aml-TPCA.1.aml-LY317615.aml-AR.42.aml-SR.II.138A.aml-AC220.aml-GSK.650394.aml-I.BET151.aml-AZD6244.aml-PD318088.aml-CI.1040.aml-ETP.46464.aml-NSC19630.aml-AZ628.aml-BHG712.aml-Bexarotene.aml"
"proteomics","aml_omacetaxine mepesuccinate","aml","omacetaxine mepesuccinate","QL.X.138.aml-omacetaxine.mepesuccinate.aml-Doxorubicin.aml-AZD8055.aml-fluvastatin.aml-GSK429286A.aml-QL.XII.47.aml-etoposide.aml-tubastatin.A.aml-X.5Z..7.Oxozeaenol.aml-TL.2.105.aml-QS11.aml-tipifarnib.aml-KIN001.102.aml-SNX.2112.aml-Genentech.Cpd.10.aml-Vinorelbine.aml-JW.7.24.1.aml-T0901317.aml-GSK690693.aml-I.BET.762.aml-IPA.3.aml-shikonin.aml-PD.0332991.aml-BMS.536924.aml-JQ.1.aml-tandutinib.aml-KU.0063794.aml-MPS.1.IN.1.aml-PI.103.aml-R428.aml-Mdivi.1.aml-RITA.aml-NSC19630.aml-RG.108.aml-ABT.737.aml-rigosertib.aml-X16.beta.bromoandrosterone.aml"
"proteomics","aml_OSI.027","aml","OSI.027","OSI.027.aml-Obatoclax.Mesylate.aml-LY317615.aml-JW.7.24.1.aml-TPCA.1.aml-tubastatin.A.aml-NG.25.aml-Bortezomib.aml-SNX.2112.aml-YM201636.aml-AC220.aml-CX.5461.aml-TG.101348.aml-GSK2126458.aml-Midostaurin.aml-Genentech.Cpd.10.aml-phenformin.aml-Vandetanib.aml-QS11.aml-TL.1.85.aml-phloretin.aml-BAY.61.3606.aml-FH535.aml-THZ.2.49.aml-manumycin.A.aml-AZD6244.aml-PD318088.aml-AZD.7545.aml-NSC19630.aml-ML210.aml-avrainvillamide.aml"
"proteomics","aml_OSI.906","aml","OSI.906","PF.562271.aml-BIX02189.aml-Vinblastine.aml-BMS.754807.aml-OSI.906.aml-NPK76.II.72.1.aml-CCT007093.aml-Y.39983.aml-PI.103.aml-NVP.ADW742.aml-GSK1070916.aml-Camptothecin.aml-VNLG.124.aml-BX.912.aml-CAL.101.aml-GDC.0941.aml-T0901317.aml-AZD6482.aml-WZ3105.aml-Elesclomol.aml-ATRA.aml-THZ.2.102.1.aml-PHA.793887.aml-AT.7519.aml-JNK.9L.aml-GSK1059615.aml-PIK.93.aml-Nutlin.3a.....aml-X681640.aml-Ispinesib.Mesylate.aml-belinostat.aml-RAF265.aml-rigosertib.aml-X3.Cl.AHPC.aml-GMX.1778.aml-CAY10603.aml-RG.108.aml-MLN2238.aml-MG.132.aml-KPT185.aml-AR.42.aml-RITA.aml-X16.beta.bromoandrosterone.aml-FK866.aml-EKB.569.aml-CX.5461.aml-ML320.aml-decitabine.aml-Merck60.aml-Obatoclax.Mesylate.aml-STF.31.aml-clofarabine.aml-QL.XI.92.aml-Talazoparib.aml-ruxolitinib.aml-SCH.79797.aml-Compound.7d.cis.aml-STF.62247.aml-importazole.aml-LAQ824.aml"
